"HITID","name","intro","gender","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3FJ2RVH25ZLJJPAOJPPVAGZVC0Y92T","宠宠欲动","宠宠第一级：你是我的宠，你要替我杀怪升级练练功；  宠宠第二级：你是我的宠，你要驮我上天入地冬天剪毛给我做大衣；  宠宠第三级：扫地作饭煮咖啡，还要赚钱供我乱消费；  宠宠第四级：……  女人！够了哦，再废话我秒了你！  啊啊宠宠，不许动！  －－－－－－－－－－－－－－－－－－－－－－  QQ群号：50850033（进群需验证起点ID，三个月清理一次不发言成员，非诚勿扰）  －－－－－－－－－－－－－－－－－－－－－－","female","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男、女读者都可以","No","no_agreement","2018-02-04 21:42:31 UTC"
"3BS6ERDL93MJ4G66I760MPZXJQF6DO","捡宝王","爱黄金，爱白银，更爱星光璀璨的宝石。  枪械，珠宝，还有贵金属，收藏家的世界怎么能少了古董？  仓库拍卖，旧货交易，房产收售，还有淘金挖矿，其实要想赚钱那么寻找传说中的宝藏才是王道。  麾下坐镇虎猫、苍狼和安第斯神鹰，身边还有忠心猎犬、暴躁巨猿和非洲愣子平头哥，谁说捡宝鉴宝只能靠人？！","male","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:43:55 UTC"
"3CKVGCS3PGKUSU39D8L88NB67Q30SB","重生之末世仙途","这是一篇女主在末世修仙的故事。  不言情，不升级，是一个迷路的神在茫茫世界寻找自我。  金手指比大腿粗，剧情套路有点毒。  PS:萧婉柔不是林可卿，所以没有男主，更没有孩子，设定需要。就这样啦~  读者交流群：363350734。","female","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 21:09:07 UTC"
"3PCPFX4U4059CI3MOMFOGUJ9V46QFF","墨镯","因为一次打劫，唯若兮带着一个镯子穿越到了1000年后的地球,因为未来世界土地硬化，几乎寸草不生  没想到镯子里竟然别有洞天，镯子里面是有着几亩地的异空间，还可以种菜？  新开了本书：《地主婆的发家生活》，有兴趣的可以去看看哦。下面有链接。  新书简介：看她怎么用神奇泉水带领全家过上好日子。","female","A2NJTYYY37DNO","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:00:30 UTC"
"3FVBZG9CLJT52LPT2E994944YFM0HQ","偷天","窃钩者诛，窃国者侯，窃天地人心者，或为神圣仙佛。  天地之道，无边无际；红尘人心，无穷无尽。  且看吾孤身只手，将这天地一手偷之。  ************************  血巢①群：113298136  血巢②群：136116811  血巢③群：6767886  血巢④群：13146178  血色海洋：27310288，新晋500超级群！","male","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 21:05:47 UTC"
"3UYRNV2KITEFU6G70GH1287I3P78NU","异世之平淡是福","【起点女生网一组B班签约作品】  穿越到异界，低调的艾咪只希望能够幸福！  可是，为什么与天才二姐待遇差了那么多？！  爱丽丝是众星拱月，而她却被扫出家门；  好吧，也许出去历练会有一段奇遇……  爱丽丝召唤出光明神兽，而她却只召唤出诅咒娃娃；  算了，诅咒娃娃也很可爱……  爱丽丝的身边美男如云，而她却只有一个拖油瓶；  罢了，也许缘分还未到……  不过，为什么爱丽丝总要找她麻烦呢？  一次，两次……你有完没完啊？！你当百年才出的暗黑法师是吃素的吗？！  ·········  已有完结文《九命猫妖操纵师》，每日更新，请放心跳坑。","female","A8TIL9U6YHG5","女性读者","A2NJTYYY37DNO","男性读者","No","no_agreement","2018-02-04 21:09:49 UTC"
"3QTFNPMJC6XUE2HU96HEFS4M2YDNZD","重生老俩口悠闲红楼生活","离休的老俩口一下子穿进了红楼。很好，不用投胎也能重新活过；很好，上辈子太忙这辈子一定要好好享乐。只是——对不起了曹泰斗，俺们的日子不想变成餐桌，上面都是餐具啊杯具！  ——————————————————————————  新坑：《论红楼的倒掉》  白天相杀夜晚爬墙又如何？看我易钗而弁弄崩这红楼！  新坑暖坑阶段，求推荐，求收藏，求长评，求点击，求打赏！  完结：《笑清廷》  一句话简介：拿下康熙，养大儿子，我元后笑清廷  完结：《世家名媛》  言情真爱？豪门恩怨？重生VS重生？谁又要报谁的仇？  贺锦年只知道，她生为名媛，并不是她“天生女配”的理由！","female","A2NJTYYY37DNO","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:04:48 UTC"
"386659BNTLWUYA4F0P6OCMOXHQQ10S","清明上河图","【起点第四编辑组签约作品】  靖康耻，犹未雪；臣子恨，何时灭？  共和国高官沈拓，附身在被俘虏的宋钦宗身上，看他如何扭转乾坤，重拾旧山河，复兴大宋，再兴清明上河图所画的盛世。","male","A8TIL9U6YHG5","男、女读者都可以","A3GLMBZSG3VU4P","男性读者","No","no_agreement","2018-02-04 21:51:58 UTC"
"3J06WJ78HNZQDNLTA0E243L30Q9VV2","寸芒","一位身怀飞刀绝技的青年。他因为经脉定型，所以内功上不可能有大的成就。可是后来青年却得到一颗丹药，一颗来自修真界的可以脱胎换骨洗经伐髓的‘洗髓丹’……","male","A3GLMBZSG3VU4P","男、女读者都可以","A2NJTYYY37DNO","男性读者","No","no_agreement","2018-02-04 21:08:34 UTC"
"3Q2T3FD0ONNNBRP1CY75YCA7ID53MX","盛世妖颜","重生在大夏皇朝的盛思颜看上去是人畜无害小白兔，身娇体软易推倒，岂知内里是一只从不吃亏的腹黑多智小狐狸。  小狐狸择夫，自然慧眼独具。  于是盛思颜发现自己千挑万选，捡到一只自带宅斗不死光环的夫君……  O(∩_∩)O哈哈~，这下日子爽了。——夫君，宅斗你去，享福我来！  夫君：=_=。宅斗乃是女人的战场啊，娘子，你不厚道……  ——*——*——*——*——  某寒另有完结文古言系列三部曲：《烟水寒》、《重生空间守则》、《与子偕行》。完结玄幻仙侠悬疑文《补天记》。完结长篇情有独钟古言《原配宝典》。坑品保证，欢迎跳坑。O(∩_∩)O","female","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","男、女读者都可以","No","no_agreement","2018-02-04 21:05:49 UTC"
"3KTZHH2ONIU9COV7OF21PTIIYZX8MU","药结同心","失业的中药师沈刘梅  意外遇难醒来置身古代  成了落魄罪官家小姐  在这另一段人生里  她能否实现自己的愿望  过上幸福美好的生活－","female","A3GLMBZSG3VU4P","女性读者","A2NJTYYY37DNO","男性读者","No","no_agreement","2018-02-04 21:05:05 UTC"
"37NXA7GVSTLNHI9ZWWCWHUN19S7LV9","大国医","没有苦海深仇，没有争霸天下，没有阴谋诡计，没有机关算尽，这就是一个江南少年一不小心成长为承前启后一代国医圣手的浪漫故事。","male","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:07:49 UTC"
"39KMGHJ4RZPURLJX462OYH5NCYK00O","赘婿","武朝末年，岁月峥嵘，天下纷乱，金辽相抗，局势动荡，百年屈辱，终于望见结束的第一缕曙光，天祚帝、完颜阿骨打、吴乞买，成吉思汗铁木真、札木合、赤老温、木华黎、博尔忽、博尔术、秦桧、岳飞、李纲、种师道、唐恪、吴敏、耿南仲、张邦昌，忠臣与奸臣的较量，英雄与枭雄的博弈，胡虏南下，百万铁骑叩雁门，江山沦陷，生灵涂炭，一个国家与民族百年的屈辱与抗争，先行者的哭泣、呐喊与悲怆……  而在这之前一点点，江宁城中，暗流涌动，一个商贾家毫不起眼的小小赘婿，正在很没责任感地过着他那只想吃东西、看表演的悠闲人生……","male","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","男、女读者都可以","No","no_agreement","2018-02-04 21:04:06 UTC"
"3W5PY7V3UPMYQMG4YMN38EE3NK4YJT","星际之男色袭人","小悠：这是一个军二代的苦逼奋斗史！  众人：艾玛，收养的也算军二代！？  小悠：这是一段悲惨的坐拥齐集了各色美男的战舰，却只能看着流口水而不能下爪的人生！  众人：艾玛，你确定你长到男银的腰带高了吗？年纪太小啊亲！  小悠：这是一场只能赢不能输的决斗！  韩世芳童靴闪亮登场：确定吗？你是想上还是想下？  小悠：……  韩世芳：咳咳，我是说，该睡觉了，你是想去上边的舱房还是下边的？  小悠怒：韩世芳，我跟你拼了。  韩世芳：来吧，来吧，我接的稳着呢！  总之，这就是一只转世大妖小青梅和一只屌丝狼王小竹马的互掐，互养成的欢脱战记！","female","A8TIL9U6YHG5","女性读者","A2R2YZTSME1K3F","男性读者","No","no_agreement","2018-02-04 21:51:59 UTC"
"389A2A304OXELDEDGMV8TI7OLNH0CH","格斗狂想","【起点第四编辑组签约作品】  一个老套的异世界故事,一个热爱武学，热爱格斗的退伍兵依靠自己的中华古武学技巧在充满魔法气息的异世界打出一片自己天地的经历。本书虽然题材老套，但相信我会给你一个新的亮点。  1号群:21407652（已满）2号群：15784801（已满）3号群：12692462（已满）  4号群：2473451（已满）5号群：23792631（已满）6号群：30073759（未满，感谢幻∽破∽杀提供）  -----------------------------------------  本故事纯属虚构，如有雷同……大哥，你发达了……  -----------------------------------------  片段：  陈星犹如游蛇一般，围绕着魔龙巨大的身躯游走，左右手不停的击打着魔龙，但是却不带一丝声音。魔龙暴躁着不停的攻击，却也没有丝毫作用。  陡然，陈星的身形出现在魔龙强壮的胸口处，两拳并出，直中魔龙前胸。随着命中的“嘭”的一声闷响，陈星借力在空中一个完美的后空翻，落地时已是离魔龙5丈开外。双手一收，也不停留等待结果，缓慢而悠闲的转身，朝陈冰两人走了过来。  身后的魔龙原地剧烈颤抖着，身上不时的爆出巨大的血花，张大着嘴连连发出凄惨的嚎叫。四肢的指甲和全身的龙鳞不停的脱落。猛然一下跳起一丈。在空中，魔龙竟然被陈星打入体内的内力从内部层层肢解，肌肉碎块四散分飞，吼叫声噶然而止。随着落地的巨大声响。早已不见龙形，竟然已成碎块。  古武学！！  拳法——“七伤”！！！！","male","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:02:08 UTC"
"3ECKRY5B1QB20163CQ4MAK85GZJZI9","我就是妖怪","我是一个妖怪，我是一个可以让时间停止的妖怪，我是一个可以让时间停止甚至倒退的妖怪。  这些都没什么，我的身份远不止这么神秘。  我甚至想，那才是人生中最值得玩味和感慨的——我是一个人类社会的居委会主任……  哎，所以我的同类都叫我：不堪回首何安忆。","male","A2NJTYYY37DNO","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:12:51 UTC"
"3EPG8DX9LK5WA99IIXNQUD2M1E75PL","从仙侠世界归来","五年前，萧凡突然神秘失踪，生不见人，死不见尸，没人知道他其实是去了一个广袤无边，仙神林立，妖魔横行的仙侠世界。五年后，萧凡已经在那个仙侠世界度过了漫长的五千年，带着一身神秘莫测，通天动地的能力，他又重新回来了。普通群号：487012108，欢迎加入。","male","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:10:33 UTC"
"32CXT5U14GISPW0GXHTNG3ZCBL08UM","终极大神进化论","“你必须去各个世界，扮演反派BOSS。”  “貌似反派BOSS下场都不怎么好啊……”明夕玦轻叹，“我感觉我未来会很悲惨。”  “忘了说，每个都有穿越者，你任务之一就是和他们做斗争，避免他们破坏剧情。”  “主神，我要罢工！”BY抓狂的明夕玦。  “主神已死，有事自便。”  “你骗鬼啊，你死了的话这道传送的白光是怎么回事？……啊啊啊，主神，你又把我传送到脑残遍地的世界！”  系统提示音：“屏蔽系统关闭，王八之气光环、玛丽苏光环开始产生作用！”  “主神，你又公报私仇！”  本书群号：117834325（普通群，已满）  68960735（超级群）","female","A2NJTYYY37DNO","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:00:28 UTC"
"3FBEFUUYRKKL693UYXFYWORRYNI6AM","末世狩猎者","有一天，你会发现，能够吃饱肚子，其实就已经是一种莫大的幸福！","male","A8TIL9U6YHG5","女性读者","A2WGW5Y3ZFBDEC","男、女读者都可以","No","no_agreement","2018-02-04 21:13:44 UTC"
"3DW3BNF1GHXS2BPG273SCP1VPS98VB","傲剑天下","本自清净意，奈何宿命缘  豪气吐千云，人间情堪了  惠兰俏佳人，妩媚亦多姿  奇才大丈夫，傲剑天下行  男与女＝情爱与纠葛  正与邪＝仇恨与阴谋  多少英雄几许梦，红尘来去南北西东  让我们一起见证  浪漫真切的情怀  真挚无悔的情爱  强权恶势的倾轧  刀光剑影的血腥","male","A8TIL9U6YHG5","男、女读者都可以","A2NJTYYY37DNO","男性读者","No","no_agreement","2018-02-04 21:01:23 UTC"
"31SIZS5W59U6F88VFHFIXJXSYSHQRA","无敌唤灵","戎家弟子凯旋偶有奇遇，习得唤灵之术，召唤永久存在之特殊灵体，从而名扬天下。","male","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男、女读者都可以","No","no_agreement","2018-02-04 21:01:34 UTC"
"3NKW03WTLMMBN4PHEBPOKI59Q7WWQJ","凤朝江山","《甜妻当道：总裁中了我的毒》月前她与赫赫有名的帝国总裁协议成婚，月后协议到期男人拒不离婚。她生气，“好！不离婚是吧，看看爷怎么对付你！”于是保镖来报，“少爷，夫人把花园的小楼炸了！”“再建一座！”“少爷，夫人把您的公司卖了！”“我去打工！”小包子过来奇怪地看着男人，“粑粑，麻麻为什么要和你离婚？”男人:“因为你少了个弟弟！”“那粑粑为什么还不去造（找）个弟弟？”男人起身，“嗯！粑粑现在就去造个弟弟！”男人到女人房里扑倒女人，“儿子要我造个弟弟！”女人:“我造你大爷！”","female","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男、女读者都可以","No","no_agreement","2018-02-04 21:51:28 UTC"
